,loss
0,1.3386420011520386
1,1.3318171501159668
2,1.331315279006958
3,1.3282489776611328
4,1.325441598892212
5,1.3214823007583618
6,1.3200329542160034
7,1.314322829246521
8,1.3117843866348267
9,1.3083767890930176
