,loss
0,39.08311080932617
1,28.000947952270508
2,24.648595809936523
3,24.066116333007812
4,24.242101669311523
5,23.91584587097168
6,23.408742904663086
7,23.089397430419922
8,22.868806838989258
9,22.725330352783203
10,22.6193790435791
11,22.567907333374023
12,22.529354095458984
13,22.45647621154785
14,22.38498306274414
15,22.349897384643555
16,22.291248321533203
17,22.24351692199707
18,22.216045379638672
19,22.193340301513672
